road,id,model_type,break_prob,name,lat,lon,length,condition
N2,N2_LRP165c,bridge,0.0,ROKAMPUR BOX CULVERT,24.443696154952,91.570235385623,2.0,
N2,N2_link629,link,,,24.444445139976,91.5704194240615,164.99999999999204,
N2,N2_LRP165d,bridge,0.0,RAKONPUR BOX CULVERT,24.445194125,91.5706034625,4.3,
N2,N2_link630,link,,,24.4508627375,91.5714850480147,1289.0000000000157,
N2,N2_LRP166d,bridge,0.0,VORGOU BOX CULVERT,24.45653135,91.5723666335294,6.12,
N2,N2_link631,link,,,24.4572288759259,91.57240956954246,157.99999999998704,
N2,N2_LRP166e,bridge,0.0,VORGOU BOX CULVERT,24.4579264018518,91.5724525055555,3.5,
N2,N2_link632,link,,,24.459825055484302,91.57324433525636,443.00000000001205,
N2,N2_LRP167b,bridge,0.0,BOROKANSI BOX CULVERT,24.4617237091168,91.5740361649572,3.5,
N2,N2_link633,link,,,24.4641372998559,91.57378713449395,549.0000000000066,
N2,N2_LRP167c,bridge,0.000602982735946725,PANIDUNDA PCGIRD BRIDGE,24.466550890595,91.5735381040307,51.8,
N2,N2_link634,link,,,24.4685047251536,91.57366150201536,436.9999999999834,
N2,N2_LRP168a,bridge,0.00120596547189345,PANIUNDAPC GIRDIR,24.4704585597122,91.5737849,21.3,
N2,N2_link635,link,,,24.47149667381835,91.5739713150943,236.99999999999477,
N2,N2_LRP168c,bridge,0.0,KORAGU BOX CULVERT,24.4725347879245,91.5741577301886,6.2,
N2,N2_link636,link,,,24.47598428118445,91.57515939620541,808.0000000000211,
N2,N2_LRP169b,bridge,0.0,KURGGUB BOX CULVERT,24.4794337744444,91.5761610622222,2.0,
N2,N2_link637,link,,,24.48044030413125,91.57646594220199,234.99999999998522,
N2,N2_LRP169c,bridge,0.0,SATAIHUL,24.4814468338181,91.5767708221818,1.5,
N2,N2_link638,link,,,24.4819571635192,91.57692884859085,117.999999999995,
N2,N2_LRP169d,bridge,0.0,SATAIHULL,24.4824674932203,91.5770868749999,2.6,
N2,N2_link639,link,,,24.483010465254203,91.57726061249991,123.00000000001887,
N2,N2_LRP169e,bridge,0.0,SATAISUL,24.4835534372881,91.5774343499999,2.0,
N2,N2_link640,link,,,24.48417941864405,91.57763085339995,147.99999999999613,
N2,N2_LRP169f,bridge,0.0,SATAIHUL BOX CULVERT,24.4848054,91.5778273568,1.6,
N2,N2_link641,link,,,24.485126077419352,91.5779253473516,79.99999999998408,
N2,N2_LRP170a,bridge,0.0,SATAIHUL,24.4854467548387,91.5780233379032,1.0,
N2,N2_link642,link,,,24.48593013491935,91.5781648052016,117.00000000001864,
N2,N2_LRP170b,bridge,0.0,SATHAIL CULVERT,24.486413515,91.5783062725,1.5,
N2,N2_link643,link,,,24.487486814256748,91.57863308489866,248.99999999999523,
N2,N2_LRP170c,bridge,0.000602982735946725,SATHAIT BRIGE,24.4885601135135,91.5789598972973,24.0,
N2,N2_link644,link,,,24.4893529468468,91.5792434806306,185.00000000000227,
N2,N2_LRP170e,bridge,0.0,SATHIHAL B CULVERT,24.4901457801801,91.5795270639639,6.5,
N2,N2_link645,link,,,24.4903900585585,91.57961443828825,56.99999999998795,
N2,N2_LRP170f,bridge,0.0,SATHAI HAT CULVERT,24.4906343369369,91.5797018126126,2.0,
N2,N2_link646,link,,,24.490904328828798,91.57979838423421,63.0000000000166,
N2,N2_LRP170g,bridge,0.0,SATHAIHAL - 4 CULVERT,24.4911743207207,91.5798949558558,2.0,
N2,N2_link647,link,,,24.4915044431824,91.58000040430825,75.9999999999934,
N2,N2_LRP170h,bridge,0.0,SATAIHUL,24.4918345656441,91.5801058527607,2.0,
N2,N2_link648,link,,,24.492039051533702,91.58015902085884,48.00000000000182,
N2,N2_LRP170i,bridge,0.0,SATAIHUL BOX CULVERT,24.4922435374233,91.580212188957,2.0,
N2,N2_link649,link,,,24.49276881871165,91.58033077447851,125.0,
N2,N2_LRP170j,bridge,0.0,SATAIHAL BOX CULVERT,24.4932941,91.58044936,2.6,
N2,N2_link650,link,,,24.494812693939352,91.5808299724242,347.0000000000084,
N2,N2_LRP171d,bridge,0.0,MARAURA CULVERT,24.4963312878787,91.5812105848484,2.6,
N2,N2_link651,link,,,24.49678023846485,91.58153167892056,114.99999999998067,
N2,N2_LRP171e,bridge,0.0,MURAURA CULVERT,24.497229189051,91.5818527729927,2.6,
N2,N2_link652,link,,,24.498263908932252,91.5825389153099,283.00000000001546,
N2,N2_LRP171f,bridge,0.0,DEWPARA CUVERT,24.4992986288135,91.5832250576271,2.0,
N2,N2_link653,link,,,24.5018931292539,91.58391393099694,597.9999999999848,
N2,N2_LRP172c,bridge,0.0,DEWPARA BOX CULVERT,24.5044876296943,91.5846028043668,2.0,
N2,N2_link654,link,,,24.5050724246032,91.58475179730536,135.99999999999568,
N2,N2_LRP172d,bridge,0.0,GARIPUR,24.5056572195121,91.5849007902439,6.3,
N2,N2_link655,link,,,24.5181821640694,91.5907043528684,3160.000000000025,
N2,N2_LRP175c,bridge,0.0,NORTH VEVPUR,24.5307071086267,91.5965079154929,1.8,
N2,N2_link656,link,,,24.53139873248235,91.59694999507035,178.99999999997362,
N2,N2_LRP175d,bridge,0.0,NORT DEVPARA 3 CULVERT,24.532090356338,91.5973920746478,3.2,
N2,N2_link657,link,,,24.53261583591545,91.59772795633795,136.0000000000241,
N2,N2_LRP175e,bridge,0.0,NORTH DEVPARA 2 CULVER,24.5331413154929,91.5980638380281,1.5,
N2,N2_link658,link,,,24.5335220544131,91.5983212556807,99.99999999999432,
N2,N2_LRP175f,bridge,0.0,NORTH DEVPARA,24.5339027933333,91.5985786733333,5.2,
N2,N2_link659,link,,,24.535185984513852,91.5997300113194,358.0000000000041,
N2,N2_LRP176b,bridge,0.0,NALSUZA,24.5364691756944,91.6008813493055,1.5,
N2,N2_link660,link,,,24.537007835107453,91.60140567602261,163.99999999998727,
N2,N2_LRP176c,bridge,0.0,SODORPUR NOTUNBAZAR,24.5375464945205,91.6019300027397,1.5,
N2,N2_link661,link,,,24.53825734936865,91.60261027124935,212.99999999999386,
N2,N2_LRP176d,bridge,0.0,DHAKA SHAISTAGANG HALIGAN,24.5389682042168,91.603290539759,1.5,
N2,N2_link662,link,,,24.53944411051745,91.60368058215221,134.00000000001455,
N2,N2_LRP176e,bridge,0.0,SHADUGHAT,24.5399200168181,91.6040706245454,6.4,
N2,N2_link663,link,,,24.54062215909085,91.6042487727272,165.99999999999682,
N2,N2_LRP177a,bridge,0.0,SHADARGHAT 1,24.5413243013636,91.604426920909,7.0,
N2,N2_link664,link,,,24.54756801734845,91.6047798215656,1406.000000000006,
N2,N2_LRP178a,bridge,0.0,VHARDEV CULVERT,24.5538117333333,91.6051327222222,1.5,
N2,N2_link665,link,,,24.5550665100401,91.60468384605085,258.99999999998613,
N2,N2_LRP178b,bridge,0.0,DHAKA KHATENPASS BRIDGE,24.5563212867469,91.6042349698795,1.5,
N2,N2_link666,link,,,24.5581124744545,91.60378082302324,455.0000000000125,
N2,N2_LRP179a,bridge,0.0,BANAODAB GUPLAR BRIDGE,24.5599036621621,91.603326676167,2.0,
N2,N2_link667,link,,,24.564596259553248,91.60309060613905,900.0000000000057,
N2,N2_LRP180a,bridge,0.000602982735946725,RATUM PUR (3),24.5692888569444,91.6028545361111,14.0,
N2,N2_link668,link,,,24.5719366063751,91.6020849178822,586.9999999999891,
N2,N2_LRP180c,bridge,0.0,RATUM PUR (2),24.5745843558058,91.6013152996533,2.0,
N2,N2_link669,link,,,24.57813371251825,91.5999555690574,895.9999999999866,
N2,N2_LRP181c,bridge,0.0,batapur,24.5816830692307,91.5985958384615,3.0,
N2,N2_link670,link,,,24.5840325028693,91.59939397875456,555.0000000000068,
N2,N2_LRP182a,bridge,0.0,anukandi,24.5863819365079,91.6001921190476,2.0,
N2,N2_link671,link,,,24.5874534631156,91.60055615102576,251.00000000000477,
N2,N2_LRP182b,bridge,0.0,ANUKANDI,24.5885249897233,91.6009201830039,6.03,
N2,N2_link672,link,,,24.589972177681,91.60126242211865,372.0000000000141,
N2,N2_LRP182d,bridge,0.0,AUSKANDI,24.5914193656387,91.6016046612334,2.0,
N2,N2_link673,link,,,24.59279899177205,91.60251382994099,367.999999999995,
N2,N2_LRP183a,bridge,0.0,AUSKANDI BOX CULVERT,24.5941786179054,91.6034229986486,1.5,
N2,N2_link674,link,,,24.59488574302675,91.6051240426576,406.99999999998226,
N2,N2_LRP183c,bridge,0.0,USUAL NAGER,24.5955928681481,91.6068250866666,1.5,
N2,N2_link675,link,,,24.5958006069907,91.6082099954166,288.0000000000109,
N2,N2_LRP183d,bridge,0.0,USUF NAGAR,24.5960083458333,91.6095949041666,6.2,
N2,N2_link676,link,,,24.59943656657445,91.6130837837942,1115.000000000009,
N2,N2_LRP184c,bridge,0.0,MIRAZPUR,24.6028647873156,91.6165726634218,3.0,
N2,N2_link677,link,,,24.606680849213348,91.6214953465257,1294.9999999999875,
N2,N2_LRP186b,bridge,0.0,SYADPUR,24.6104969111111,91.6264180296296,7.2,
N2,N2_link678,link,,,24.61103961661545,91.62728798255671,217.9999999999893,
N2,N2_LRP186c,bridge,0.0,SOYECDPUR,24.6115823221198,91.6281579354838,4.0,
N2,N2_link679,link,,,24.61251564122515,91.63072900217715,585.000000000008,
N2,N2_LRP186d,bridge,0.000602982735946725,Umarpur Bridge,24.6134489603305,91.6333000688705,60.4,
N2,N2_link680,link,,,24.61320455033765,91.638062796849,978.0000000000086,
N2,N2_LRP187b,bridge,0.0,Chaar Nopul,24.6129601403448,91.6428255248275,15.0,
N2,N2_link681,link,,,24.613517358194002,91.64644436280011,756.0000000000002,
N2,N2_LRP188a,bridge,0.0,PATUA ADARSHAW BOX CULVERT,24.6140745760432,91.6500632007727,9.3,
N2,N2_link682,link,,,24.6202452880216,91.66378820038635,3176.9999999999927,
N2,N2_LRP191b-N207_LRPE,intersection,,,24.626416,91.67751319999999,0.0,
N2,N2_link683,link,,,24.654309147324398,91.70055930401335,7991.000000000014,
N2,N2_LRP199d,bridge,0.0,SASHARGAT BRIDGE,24.6822022946488,91.7236054080267,3.0,
N2,N2_link684,link,,,24.6852379638533,91.7241136139307,671.999999999997,
N2,N2_LRP200c,bridge,0.0,BRAMMOR GRANON,24.6882736330578,91.7246218198347,3.0,
N2,N2_link685,link,,,24.70839724239095,91.74307655302076,6062.999999999988,
N2,N2_LRP206b,bridge,0.0,CHANDPUR BOX CULVERT,24.7285208517241,91.7615312862068,7.2,
N2,N2_link686,link,,,24.7318108100908,91.7659200590479,1159.9999999999966,
N2,N2_LRP207b,bridge,0.0,KASIKAPON BOX CULVERT,24.7351007684575,91.770308831889,6.25,
N2,N2_link687,link,,,24.750895541662352,91.77675650010374,3918.0000000000064,
N2,N2_LRP211b,bridge,0.0,SONARGOUR BOX CULVERT,24.7666903148672,91.7832041683185,1.5,
N2,N2_link688,link,,,24.76788855968075,91.78306339517044,270.00000000001023,
N2,N2_LRP211c,bridge,0.0,SOWEAGOAN BOX CULVERT,24.7690868044943,91.7829226220224,7.1,
N2,N2_link689,link,,,24.78044140904325,91.78602884499175,2701.999999999998,
N2,N2_LRP214b,bridge,0.0,AHAMAD NAGAR CULVERT,24.7917960135922,91.7891350679611,2.0,
N2,N2_link690,link,,,24.798706245443398,91.78991759219309,1556.999999999988,
N2,N2_LRP216a,bridge,0.0,KUTUB PUR BOX CULVERT,24.8056164772946,91.7907001164251,2.5,
N2,N2_link691,link,,,24.806660922813947,91.79100334154586,260.9999999999957,
N2,N2_LRP216b,bridge,0.0,ROSID PUR,24.8077053683333,91.7913065666666,2.5,
N2,N2_link692,link,,,24.817229291072,91.8021701538576,3175.0000000000114,
N2,N2_LRP219a,bridge,0.0,LALA BAZAR START,24.8267532138107,91.8130337410486,2.5,
N2,N2_link693,link,,,24.83356484250905,91.8174007182023,1814.9999999999977,
N2,N2_LRP221b,bridge,0.0,LALA BAZAR,24.8403764712074,91.821767695356,2.0,
N2,N2_link694,link,,,24.84978898833095,91.8314480867689,3036.0000000000014,
N2,N2_LRP224b,bridge,0.0,KETLI 2 CULVERT,24.8592015054545,91.8411284781818,3.0,
N2,N2_link695,link,,,24.86134284280985,91.84649396388426,1193.000000000012,
N2,N2_LRP225c,bridge,0.0,BALIADIKONE CULVERT,24.8634841801652,91.8518594495867,2.0,
N2,N2_link696,link,,,24.8657988333029,91.85591606674251,1009.9999999999909,
N2,N2_LRP226c,bridge,0.0,CHANDRIPUR,24.8681134864406,91.8599726838983,1.5,
N2,N2_link697,link,,,24.86825963660265,91.86064391400795,145.00000000001023,
N2,N2_LRP226d,bridge,0.0,Daudpur,24.8684057867647,91.8613151441176,1.5,
N2,N2_link698,link,,,24.872813693382348,91.86748766153245,1720.9999999999752,
N2,N2_LRP228b,bridge,0.0,SYHAT RAIL LINE OVER BRIDGE,24.8772216,91.8736601789473,21.0,
N2,N2_link699,link,,,24.877422974999998,91.87448946447365,175.00000000001137,
N2,N2_LRP228c-N208_LRPE,intersection,,,24.877624349999998,91.87531875,0.0,
N2,N2_link700,link,,,24.8782146204545,91.87627897954545,250.0,
N2,N2_LRP229a,bridge,0.0,KADAMTALY CULVERT,24.878804890909,91.8772392090909,9.5,
N2,N2_link701,link,,,24.8796118517438,91.87780784888506,207.9999999999984,
N2,N2_LRP229c,bridge,0.0005973866084669409,SHAHJALAL BRIDGE,24.8804188125786,91.8783764886792,298.2,
N2,N2_link702,link,,,24.8844213722449,91.8792418563703,993.9999999999998,
N2,N2_LRP230c,bridge,0.0,SUB CITY BOX CULVERT,24.8884239319112,91.8801072240614,9.1,
N2,N2_link703,link,,,24.890648634044297,91.87918143796925,582.9999999999984,
N2,N2_LRP230e,bridge,0.0,NAYER POLL BOX CULVERT,24.8928733361774,91.8782556518771,2.5,
N2,N2_link704,link,,,24.894114147466098,91.8813961666,830.0000000000125,
N2,N2_LRP231c,bridge,0.0,MIRA BAZAR BOX CULVERT,24.8953549587548,91.8845366813229,2.0,
N2,N2_link705,link,,,24.89528385471985,91.88609045436004,304.00000000000205,
N2,N2_LRP231d,bridge,0.0,FORHADKHA POLL BOX CULVERT,24.8952127506849,91.8876442273972,8.5,
N2,N2_link706,link,,,24.8993561380697,91.90343377733495,3543.9999999999827,
N2,N2_LRP235a,bridge,0.0,CHAMILI BAG BOX CULVERT,24.9034995254545,91.9192233272727,6.0,
N2,N2_link707,link,,,24.905166412727247,91.92186131363636,653.9999999999964,
N2,N2_LRP236a,bridge,0.017921598254008225,HATIM PARA,24.9068333,91.9244993,11.6,
N2,N2_link708,link,,,24.9069608204545,91.92747406363634,655.0000000000011,
N2,N2_LRP236c,bridge,0.0,KHASIM RLAQAR,24.907088340909,91.9304488272727,6.0,
N2,N2_link709,link,,,24.91144419558535,91.9389538966206,1923.0000000000018,
N2,N2_LRP238c,bridge,0.0,KASIM NAGAR,24.9158000502617,91.9474589659685,3.0,
N2,N2_link710,link,,,24.91604587513085,91.94850362048425,212.0000000000175,
N2,N2_LRP239a,bridge,0.0,KHIDIR PUR BOX CULVERT,24.9162917,91.949548275,3.0,
N2,N2_link711,link,,,24.91806216764705,91.9541148345588,1013.9999999999816,
N2,N2_LRP240a,bridge,0.0,HATIMA BOX CULVERT,24.9198326352941,91.9586813941176,14.4,
N2,N2_link712,link,,,24.92524412598035,91.96568498976711,1873.9999999999952,
N2,N2_LRP241c,bridge,0.0,HAGIVILA BOX CULVERT,24.9306556166666,91.9726885854166,3.0,
N2,N2_link713,link,,,24.93250791751695,91.97594573760625,767.0000000000243,
N2,N2_LRP242a,bridge,0.0,BOTESSOR BOX CULVERT,24.9343602183673,91.9792028897959,3.0,
N2,N2_link714,link,,,24.93562653657305,91.98174495944855,586.9999999999891,
N2,N2_LRP243a,bridge,0.0,PULI BOX CULVERT,24.9368928547788,91.9842870291012,6.0,
N2,N2_link715,link,,,24.93798653905605,91.9875280478839,701.9999999999982,
N2,N2_LRP243b,bridge,0.0,BOTESSOR BOX CULVERT,24.9390802233333,91.9907690666666,9.25,
N2,N2_link716,link,,,24.9478116743103,92.00090354195396,2908.999999999992,
N2,N2_LRP246c,bridge,0.0,SHIK NAGAR,24.9565431252873,92.0110380172413,3.9,
N2,N2_link717,link,,,24.96052016132535,92.0175414839502,1700.000000000017,
N2,N2_LRP248a,bridge,0.0,PANI CHARA,24.9644971973634,92.0240449506591,9.0,
N2,N2_link718,link,,,24.9685338126677,92.0283738480568,1322.0000000000027,
N2,N2_LRP249a,bridge,0.0,OMON PUR,24.972570427972,92.0327027454545,6.85,
N2,N2_link719,link,,,25.0048978165344,92.05802507206465,9170.999999999993,
N2,N2_LRP258a,bridge,0.0005973866084669409,DAMRI RCC GIDER BRIDGE,25.0372252050968,92.0833473986748,55.8,
N2,N2_link720,link,,,25.0451003623386,92.0924567798735,2552.000000000021,
N2,N2_LRP261a,bridge,0.0,DAMA BOX CULVERT,25.0529755195804,92.1015661610722,6.1,
N2,N2_link721,link,,,25.05399306083915,92.10267287785544,323.99999999995543,
N2,N2_LRP261b,bridge,0.0,SRIKAL BOX CULVERT,25.0550106020979,92.1037795946387,9.1,
N2,N2_link722,link,,,25.056847842587402,92.10492719578085,468.00000000001774,
N2,N2_LRP262a,bridge,0.0,borbos bazer,25.0586850830769,92.106074796923,9.1,
N2,N2_link723,link,,,25.067671689548398,92.10979862045156,2129.000000000019,
N2,N2_LRP264a,bridge,0.0,DORPOS SUBMARCH,25.0766582960199,92.1135224439801,3.0,
N2,N2_link724,link,,,25.1155242538923,92.1098468538082,9961.999999999989,
N2,N2_LRP274e,bridge,0.017921598254008225,RANG PASI,25.1543902117647,92.1061712636363,37.6,
N2,N2_link725,link,,,25.159196864241,92.1012755927604,1487.9999999999995,
N2,N2_LRP276a,bridge,0.0005973866084669409,ASUM BAZAR,25.1640035167173,92.0963799218845,36.7,
N2,N2_link726,link,,,25.17201729392385,92.06527852942051,7387.999999999976,
N2,N2_LRP283b,bridge,0.0,.,25.1800310711304,92.0341771369565,3.5,
N2,N2_link727,link,,,25.1789994252136,92.03124873840011,840.0000000000318,
N2,N2_LRP284b,bridge,0.0,.,25.1779677792968,92.0283203398437,7.0,
N2,N2_link728,link,,,25.1768029835673,92.02779042003445,579.9999999999841,
N2,N2_LRP284c,bridge,0.0,.,25.1756381878378,92.0272605002252,3.5,
N2,N2_link729,link,,,25.174755094075152,92.0257922013626,319.9999999999932,
N2,N2_LRP285a,bridge,0.0,.,25.1738720003125,92.0243239025,5.0,
N2,N2_link730,link,,,25.1724606650913,92.02152518047075,629.9999999999955,
N2,N2_LRP285c,bridge,0.0,.,25.1710493298701,92.0187264584415,5.0,
N2,N2_link731,link,,,25.16405246493505,92.01818232922075,1876.0000000000332,
N2,N2_LRPE,sourcesink,,Road End at Jaflong.,25.1570556,92.0176382,0.0,
N204,N204_LRPS,sourcesink,,Road start from N2 at Jagannathganj.,24.1479163,91.3466108,0.0,
N204,N2_LRP117b-N204_LRPS,intersection,,,24.147888549999998,91.34652745,0.0,
N204,N204_link734,link,,,24.13979521041665,91.3517068895833,2895.0,
N204,N204_LRP003b,bridge,0.0,TELIAPERA SUBMARGE,24.1317018708333,91.3568863291666,1.5,
N204,N204_link735,link,,,24.13680646986855,91.41986882923649,14402.000000000002,
N204,N204_LRP020b,bridge,0.0,LABONGO GIRDER BRIDGE,24.1419110689038,91.4828513293064,39.8,
N204,N204_link736,link,,,24.204649634451897,91.4799947646532,17124.0,
N204,N204_LRPE,sourcesink,,Road End intersecting N2 at Shaistagonj Round About.,24.2673882,91.4771382,0.0,
N207,N207_LRPS,sourcesink,,Road start from N2 at Mirpur.,24.2948608,91.51025,0.0,
N207,N2_LRP146b-N207_LRPS,intersection,,,24.294791349999997,91.51016665,0.0,
N207,N207_link739,link,,,24.2947306282258,91.5489245395161,8506.0,
N207,N207_LRP008c,bridge,0.0,KARMADA BOX CULVERT,24.2946699064516,91.5876824290322,3.0,
N207,N207_link740,link,,,24.4357051164959,91.6416352428336,52800.0,
N207,N207_LRP061d,bridge,0.0,BAROAGE BOX CULVERT,24.5767403265402,91.695588056635,7.2,
N207,N207_link741,link,,,24.5919476806346,91.68758889321896,4454.000000000007,
N207,N207_LRP066b,bridge,0.0,DAUDPUR BOX CULVERT,24.607155034729,91.6795897298029,3.0,
N207,N207_link742,link,,,24.616785517364498,91.67855146490145,2224.9999999999945,
N207,N2_LRP191b-N207_LRPE,intersection,,,24.626416,91.67751319999999,0.0,
N207,N207_LRPE,sourcesink,,Road end with N2 at Mukti joddha Chattor Sherpur.,24.6263327,91.6775271,0.0,
N208,N208_LRPS,sourcesink,,Road Start from N207 infront of RHD,24.4713604,91.7655556,0.0,
N208,N208_link745,link,,,24.4859099175367,91.7719292360522,4573.0,
N208,N208_LRP004c,bridge,0.0,ISLAMPUR CULVERT,24.5004594350734,91.7783028721044,8.5,
N208,N208_link746,link,,,24.5068561932763,91.81056324759065,7019.0,
N208,N208_LRP011b,bridge,0.0,Chatura Box Culvert,24.5132529514792,91.8428236230769,1.6,
N208,N208_link747,link,,,24.55830371564455,91.87209184419875,12467.999999999998,
N208,N208_LRP024d,bridge,0.0,TIKERPAR BOX CULVERT,24.6033544798099,91.9013600653206,4.5,
N208,N208_link748,link,,,24.613229741631052,91.90455877771205,2330.000000000002,
N208,N208_LRP027b,bridge,0.0005945885447270489,MOTOP PUR BRIDGE,24.6231050034522,91.9077574901035,29.8,
N208,N208_link749,link,,,24.625823728405898,91.90845430048651,387.00000000000045,
N208,N208_LRP027d,bridge,0.0,RAJAPUR BOX CULVERT,24.6285424533596,91.9091511108695,4.5,
N208,N208_link750,link,,,24.629279835177798,91.9093531108695,367.9999999999985,
N208,N208_LRP027f,bridge,0.0,RAJAPUR BOX CULVERT,24.630017216996,91.9095551108695,3.0,
N208,N208_link751,link,,,24.63252912240525,91.9114888358983,760.0000000000016,
N208,N208_LRP028d,bridge,0.0,HOLDIKUL BOX CULVERT,24.6350410278145,91.9134225609271,4.6,
N208,N208_link752,link,,,24.639091902279297,91.9149303951922,961.9999999999998,
N208,N208_LRP029c,bridge,0.0,AUKNRZGHAT CULVERT,24.6431427767441,91.9164382294573,28.1,
N208,N208_link753,link,,,24.64854839889835,91.9200743758815,1497.9999999999975,
N208,N208_LRP031b,bridge,0.0,Mirzapur box culvert,24.6539540210526,91.9237105223057,6.0,
N208,N208_link754,link,,,24.6559860457422,91.9245755978638,509.00000000000034,
N208,N208_LRP031d,bridge,0.0,Mirzapur box culvert,24.6580180704318,91.9254406734219,3.0,
N208,N208_link755,link,,,24.67018295497195,91.92790142988164,2836.9999999999995,
N208,N208_LRP034c,bridge,0.0,FARIDPUR BOX CULVERT,24.6823478395121,91.9303621863414,3.0,
N208,N208_link756,link,,,24.6828761026012,91.93039169547194,118.99999999999977,
N208,N208_LRP034d,bridge,0.0,FARIDPUR BOX CULVERT,24.6834043656903,91.9304212046025,4.6,
N208,N208_link757,link,,,24.73630677696275,91.92002284788944,12270.000000000004,
N208,N208_LRP046b,bridge,0.018518984862475166,MAHAMODA BAD,24.7892091882352,91.9096244911764,29.5,
N208,N208_link758,link,,,24.82390768330675,91.89733038504765,8939.999999999998,
N208,N208_LRP055a,bridge,0.0,SIB BARI BOX CULVERT,24.8586061783783,91.8850362789189,3.0,
N208,N208_link759,link,,,24.86811526418915,91.88017751445946,2454.999999999998,
N208,N2_LRP228c-N208_LRPE,intersection,,,24.877624349999998,91.87531875,0.0,
N208,N208_LRPE,sourcesink,,"Road end at Humayun Rashid Chattar, Intersection od N2 and N208",24.8775549,91.8753604,0.0,
